order_id,order_number,customer_id,store_id,product_id,order_at,quantity,unit_price,line_subtotal_amount,discount_amount,tax_amount,shipping_amount,total_amount,currency_code,order_status
O0000190,NL-202305-33373,C000535,S00010,P000144,2024-09-27T20:33:37,2,156.05,312.1,0.0,65.54,4.01,381.65,EUR,delivered
O0000191,NL-202304-21971,C000535,S00009,P000013,2024-10-02T08:20:04,2,127.51,255.02,0.0,53.55,0.0,308.57,EUR,delivered
O0000192,NL-202304-21971,C000535,S00009,P000129,2024-10-02T08:20:04,2,332.69,665.38,0.0,139.73,0.0,805.11,EUR,delivered
O0000193,NL-202304-21971,C000535,S00009,P000110,2024-10-02T08:20:04,1,60.06,60.06,0.0,12.61,7.2,79.87,EUR,delivered
O0000194,ES-202311-46403,C000168,S00013,P000030,2025-04-13T15:44:50,3,739.18,2217.54,0.0,465.68,7.27,2690.49,EUR,delivered
O0000195,ES-202412-65584,C000168,S00013,P000188,2025-04-22T11:24:23,1,263.01,263.01,0.0,55.23,0.0,318.24,EUR,delivered
O0000196,ES-202406-22334,C000168,S00014,P000068,2025-02-15T08:38:17,1,217.91,217.91,10.9,43.47,6.27,256.75,EUR,delivered
O0000197,NL-202210-13988,C000135,S00010,P000163,2024-11-25T15:11:30,1,286.86,286.86,0.0,60.24,10.41,357.51,EUR,delivered
O0000198,NL-202210-13988,C000135,S00010,P000137,2024-11-25T15:11:30,2,130.97,261.94,26.19,49.51,4.74,290.0,EUR,delivered
O0000199,NL-202201-68114,C000135,S00009,P000155,2022-12-18T16:17:54,1,141.56,141.56,14.16,26.75,0.0,154.15,EUR,delivered
O0000200,NL-202310-58005,C000135,S00009,P000208,2024-01-27T18:42:03,1,101.14,101.14,0.0,21.24,0.0,122.38,EUR,delivered
O0000201,NL-202410-36041,C000556,S00010,P000030,2025-12-02T08:19:17,3,676.29,2028.87,202.89,383.46,4.78,2214.22,EUR,delivered
O0000202,NL-202410-36041,C000556,S00010,P000117,2025-12-02T08:19:17,4,261.65,1046.6,0.0,219.79,6.85,1273.24,EUR,delivered
O0000203,NL-202203-11368,C000556,S00009,P000076,2025-11-26T09:56:46,2,318.64,637.28,0.0,133.83,0.0,771.11,EUR,delivered
O0000204,NL-202203-11368,C000556,S00009,P000171,2025-11-26T09:56:46,1,43.36,43.36,0.0,9.11,0.0,52.47,EUR,delivered
O0000205,NL-202203-11368,C000556,S00009,P000237,2025-11-26T09:56:46,3,55.3,165.9,0.0,34.84,4.29,205.03,EUR,delivered
O0000206,NL-202203-11368,C000556,S00009,P000218,2025-11-26T09:56:46,1,123.37,123.37,0.0,25.91,0.0,149.28,EUR,delivered
O0000207,FR-202511-32344,C000481,S00003,P000109,2025-10-08T16:36:13,1,123.11,123.11,0.0,24.62,4.33,152.06,EUR,delivered
O0000208,FR-202511-32344,C000481,S00003,P000163,2025-10-08T16:36:13,1,279.71,279.71,0.0,55.94,0.0,335.65,EUR,delivered
O0000209,FR-202511-32344,C000481,S00003,P000172,2025-10-08T16:36:13,4,223.76,895.04,0.0,179.01,0.0,1074.05,EUR,delivered
O0000210,FR-202511-32344,C000481,S00003,P000071,2025-10-08T16:36:13,1,50.5,50.5,0.0,10.1,7.5,68.1,EUR,delivered
O0000211,FR-202412-23711,C000481,S00004,P000025,2025-05-22T15:21:21,1,589.67,589.67,0.0,117.93,4.19,711.79,EUR,delivered
O0000212,FR-202412-23711,C000481,S00004,P000230,2025-05-22T15:21:21,3,85.7,257.1,0.0,51.42,7.9,316.42,EUR,delivered
O0000213,FR-202508-41927,C000041,S00004,P000244,2024-10-22T15:43:25,3,190.62,571.86,57.19,102.93,8.55,626.15,EUR,delivered
O0000214,FR-202507-45305,C000041,S00004,P000150,2022-11-18T16:10:59,2,624.08,1248.16,187.22,212.19,9.1,1282.23,EUR,delivered
O0000215,AT-202303-96954,C000293,S00002,P000086,2025-12-30T12:50:49,1,159.1,159.1,7.96,30.23,5.79,187.16,EUR,delivered
O0000216,AT-202305-50308,C000293,S00001,P000039,2025-11-14T11:27:05,2,389.65,779.3,0.0,155.86,0.0,935.16,EUR,delivered
O0000217,AT-202305-50308,C000293,S00001,P000139,2025-11-14T11:27:05,1,186.11,186.11,0.0,37.22,0.0,223.33,EUR,delivered
O0000218,SE-202508-41816,C000173,S00015,P000082,2022-12-19T20:59:08,1,301.95,301.95,30.2,67.94,0.0,339.69,EUR,delivered
O0000219,SE-202206-74003,C000173,S00015,P000085,2025-10-05T10:49:15,3,678.67,2036.01,101.8,483.55,6.22,2423.98,EUR,delivered
O0000220,PL-202308-34637,C000552,S00011,P000107,2025-10-02T09:21:24,1,139.66,139.66,0.0,32.12,5.1,176.88,EUR,delivered
O0000221,PL-202308-34637,C000552,S00011,P000070,2025-10-02T09:21:24,1,14.18,14.18,1.42,2.93,0.0,15.69,EUR,delivered
O0000222,IT-202206-99923,C000537,S00007,P000032,2025-11-15T20:51:00,1,147.79,147.79,0.0,32.51,6.34,186.64,EUR,delivered
O0000223,IT-202501-49708,C000243,S00008,P000112,2025-05-21T09:38:51,1,485.16,485.16,0.0,106.74,11.06,602.96,EUR,delivered
O0000224,IT-202501-49708,C000243,S00008,P000093,2025-05-21T09:38:51,5,106.19,530.95,0.0,116.81,10.06,657.82,EUR,delivered
O0000225,IT-202501-49708,C000243,S00008,P000118,2025-05-21T09:38:51,1,83.2,83.2,8.32,16.47,9.3,100.65,EUR,delivered
O0000226,IT-202309-90546,C000243,S00008,P000115,2023-08-27T12:02:07,1,602.41,602.41,30.12,125.9,10.89,709.08,EUR,delivered
O0000227,IT-202309-90546,C000243,S00008,P000013,2023-08-27T12:02:07,1,126.3,126.3,0.0,27.79,7.74,161.83,EUR,delivered
O0000228,IT-202309-90546,C000243,S00008,P000151,2023-08-27T12:02:07,1,111.88,111.88,0.0,24.61,5.0,141.49,EUR,delivered
O0000229,IT-202209-61932,C000243,S00007,P000124,2023-09-11T09:08:46,3,29.62,88.86,0.0,19.55,0.0,108.41,EUR,delivered
O0000230,ES-202501-20031,C000068,S00014,P000025,2024-09-13T17:46:40,1,605.16,605.16,0.0,127.08,7.6,739.84,EUR,delivered
O0000231,ES-202501-20031,C000068,S00014,P000129,2024-09-13T17:46:40,1,351.97,351.97,17.6,70.22,10.67,415.26,EUR,delivered
O0000232,ES-202501-20031,C000068,S00014,P000183,2024-09-13T17:46:40,1,51.24,51.24,7.69,9.15,11.13,63.83,EUR,delivered
O0000233,DE-202405-90685,C000235,S00005,P000235,2025-12-08T13:36:30,1,43.04,43.04,0.0,8.18,0.0,51.22,EUR,delivered
O0000234,DE-202210-62254,C000235,S00005,P000103,2025-08-17T08:26:13,1,65.2,65.2,0.0,12.39,4.58,82.17,EUR,delivered
O0000235,DE-202304-12368,C000235,S00006,P000115,2025-04-02T12:46:45,2,613.26,1226.52,0.0,233.04,9.01,1468.57,EUR,delivered
O0000236,DE-202304-12368,C000235,S00006,P000105,2025-04-02T12:46:45,1,105.65,105.65,10.57,18.07,5.36,118.51,EUR,delivered
O0000237,DE-202504-79761,C000235,S00005,P000243,2025-09-21T14:02:42,1,38.96,38.96,5.84,6.29,0.0,39.41,EUR,delivered
O0000238,DE-202504-79761,C000235,S00005,P000159,2025-09-21T14:02:42,1,90.5,90.5,4.53,16.33,0.0,102.3,EUR,delivered
O0000239,DE-202504-79761,C000235,S00005,P000141,2025-09-21T14:02:42,2,59.28,118.56,0.0,22.53,0.0,141.09,EUR,delivered
O0000240,DE-202205-82933,C000235,S00006,P000214,2025-08-11T16:08:24,1,143.3,143.3,0.0,27.23,5.6,176.13,EUR,delivered
O0000241,DE-202205-82933,C000235,S00006,P000024,2025-08-11T16:08:24,1,162.74,162.74,8.14,29.37,7.6,191.57,EUR,delivered
O0000242,DE-202506-38541,C000408,S00006,P000223,2024-11-04T20:23:40,5,121.53,607.65,0.0,115.45,8.81,731.91,EUR,delivered
O0000243,UK-202504-62948,C000679,S00020,P000100,2024-05-18T15:10:59,2,139.72,279.44,13.97,53.09,4.87,323.43,EUR,delivered
O0000244,UK-202504-62948,C000679,S00020,P000002,2024-05-18T15:10:59,2,65.31,130.62,0.0,26.12,5.69,162.43,EUR,delivered
O0000245,UK-202504-62948,C000679,S00020,P000209,2024-05-18T15:10:59,1,113.53,113.53,0.0,22.71,8.52,144.76,EUR,delivered
O0000246,UK-202210-84787,C000679,S00020,P000173,2024-05-19T11:10:36,1,354.89,354.89,17.74,67.43,7.49,412.07,EUR,delivered
O0000247,UK-202210-84787,C000679,S00020,P000239,2024-05-19T11:10:36,1,17.35,17.35,1.74,3.12,8.11,26.84,EUR,delivered
O0000248,UK-202303-71888,C000679,S00019,P000115,2023-12-16T09:57:01,1,619.05,619.05,92.86,105.24,7.85,639.28,EUR,delivered
O0000249,ES-202210-53418,C000139,S00013,P000170,2024-01-18T09:00:47,3,180.05,540.15,54.02,102.09,0.0,588.22,EUR,delivered
O0000250,CH-202505-80430,C000160,S00017,P000208,2025-08-07T16:45:01,1,102.38,102.38,10.24,7.37,3.19,102.7,EUR,delivered
O0000251,CH-202512-77051,C000160,S00018,P000208,2025-11-02T09:09:54,2,91.86,183.72,0.0,14.7,7.71,206.13,EUR,delivered
O0000252,DE-202403-41859,C000023,S00006,P000226,2025-09-27T13:41:44,1,76.3,76.3,0.0,14.5,6.65,97.45,EUR,delivered
O0000253,DE-202506-69031,C000023,S00006,P000071,2025-10-26T08:48:08,1,50.89,50.89,0.0,9.67,6.61,67.17,EUR,delivered
O0000254,UK-202310-93085,C000299,S00020,P000170,2025-12-31T23:59:59,3,157.74,473.22,0.0,94.64,11.72,579.58,EUR,delivered
O0000255,UK-202310-93085,C000299,S00020,P000039,2025-12-31T23:59:59,1,404.12,404.12,40.41,72.74,9.24,445.69,EUR,delivered
O0000256,UK-202310-11581,C000299,S00020,P000188,2025-12-31T23:59:59,1,270.21,270.21,0.0,54.04,7.09,331.34,EUR,delivered
O0000257,UK-202310-11581,C000299,S00020,P000250,2025-12-31T23:59:59,1,160.93,160.93,0.0,32.19,7.36,200.48,EUR,delivered
O0000258,UK-202511-32167,C000299,S00020,P000086,2025-12-25T14:00:42,2,167.2,334.4,16.72,63.54,7.2,388.42,EUR,delivered
O0000259,UK-202511-32167,C000299,S00020,P000077,2025-12-25T14:00:42,1,306.79,306.79,30.68,55.22,11.55,342.88,EUR,delivered
O0000260,UK-202511-32167,C000299,S00020,P000055,2025-12-25T14:00:42,3,41.2,123.6,0.0,24.72,6.05,154.37,EUR,delivered
O0000261,UK-202511-32167,C000299,S00020,P000069,2025-12-25T14:00:42,1,60.14,60.14,0.0,12.03,4.88,77.05,EUR,delivered
O0000262,CH-202409-18807,C000231,S00018,P000201,2025-12-22T19:34:55,1,341.08,341.08,0.0,27.29,11.17,379.54,EUR,delivered
O0000263,CH-202312-95302,C000231,S00017,P000065,2025-09-06T15:11:02,4,256.56,1026.24,0.0,82.1,0.0,1108.34,EUR,delivered
O0000264,CH-202312-95302,C000231,S00017,P000068,2025-09-06T15:11:02,1,225.12,225.12,11.26,17.11,0.0,230.97,EUR,delivered
O0000265,CH-202312-95302,C000231,S00017,P000187,2025-09-06T15:11:02,1,22.1,22.1,0.0,1.77,3.36,27.23,EUR,delivered
O0000266,CH-202312-95302,C000231,S00017,P000185,2025-09-06T15:11:02,1,155.55,155.55,0.0,12.44,0.0,167.99,EUR,delivered
O0000267,CH-202310-73862,C000231,S00018,P000223,2024-09-30T14:55:57,2,111.34,222.68,11.13,16.92,9.52,237.99,EUR,delivered
O0000268,CH-202501-42997,C000231,S00018,P000129,2024-12-25T18:11:21,1,358.25,358.25,0.0,28.66,6.47,393.38,EUR,delivered
O0000269,CH-202501-42997,C000231,S00018,P000239,2024-12-25T18:11:21,2,17.68,35.36,0.0,2.83,12.79,50.98,EUR,delivered
O0000270,CH-202308-10854,C000231,S00018,P000170,2025-04-15T10:11:04,1,172.11,172.11,17.21,12.39,5.73,173.02,EUR,delivered
O0000271,CH-202308-10854,C000231,S00018,P000024,2025-04-15T10:11:04,1,149.64,149.64,0.0,11.97,6.74,168.35,EUR,delivered
O0000272,CH-202308-10854,C000231,S00018,P000217,2025-04-15T10:11:04,2,334.0,668.0,33.4,50.77,12.34,697.71,EUR,delivered
O0000273,CH-202310-98065,C000231,S00017,P000040,2024-11-15T20:25:50,2,109.39,218.78,0.0,17.5,0.0,236.28,EUR,delivered
O0000274,CH-202512-45308,C000231,S00017,P000183,2025-03-30T12:23:09,3,46.82,140.46,0.0,11.24,0.0,151.7,EUR,delivered
O0000275,CH-202501-62963,C000231,S00017,P000006,2025-01-20T20:08:29,2,370.69,741.38,0.0,59.31,0.0,800.69,EUR,delivered
O0000276,CH-202501-62963,C000231,S00017,P000177,2025-01-20T20:08:29,2,93.73,187.46,0.0,15.0,0.0,202.46,EUR,delivered
O0000277,CH-202501-62963,C000231,S00017,P000051,2025-01-20T20:08:29,1,14.22,14.22,1.42,1.02,0.0,13.82,EUR,delivered
O0000278,CH-202303-52661,C000231,S00018,P000241,2025-04-20T08:49:42,2,577.39,1154.78,173.22,78.52,9.27,1069.35,EUR,delivered
O0000279,CH-202202-17355,C000231,S00018,P000034,2025-05-15T15:59:18,2,300.76,601.52,30.08,45.72,7.71,624.87,EUR,delivered
O0000280,CH-202303-87307,C000231,S00018,P000137,2024-12-07T09:28:15,2,139.02,278.04,13.9,21.13,10.2,295.47,EUR,delivered
O0000281,CH-202302-51151,C000231,S00018,P000115,2025-10-19T11:11:20,2,628.51,1257.02,0.0,100.56,10.72,1368.3,EUR,delivered
O0000282,CH-202302-51151,C000231,S00018,P000083,2025-10-19T11:11:20,1,103.66,103.66,0.0,8.29,7.56,119.51,EUR,delivered
O0000283,CH-202501-79258,C000231,S00017,P000220,2025-02-10T17:27:02,1,34.94,34.94,0.0,2.8,0.0,37.74,EUR,delivered
O0000284,CH-202501-79258,C000231,S00017,P000082,2025-02-10T17:27:02,2,276.5,553.0,0.0,44.24,0.0,597.24,EUR,delivered
O0000285,CH-202501-79258,C000231,S00017,P000135,2025-02-10T17:27:02,3,195.9,587.7,0.0,47.02,3.94,638.66,EUR,delivered
O0000286,CH-202501-79258,C000231,S00017,P000070,2025-02-10T17:27:02,1,14.19,14.19,0.71,1.08,0.0,14.56,EUR,delivered
O0000287,CH-202311-53310,C000231,S00017,P000186,2025-08-05T13:29:33,1,111.06,111.06,0.0,8.88,0.0,119.94,EUR,delivered
O0000288,CH-202311-53310,C000231,S00017,P000238,2025-08-05T13:29:33,1,301.75,301.75,0.0,24.14,5.91,331.8,EUR,delivered
O0000289,CH-202311-53310,C000231,S00017,P000224,2025-08-05T13:29:33,2,215.81,431.62,21.58,32.8,0.0,442.84,EUR,delivered
O0000290,CH-202412-85609,C000231,S00017,P000134,2025-10-28T11:19:11,4,441.53,1766.12,0.0,141.29,0.0,1907.41,EUR,delivered
O0000291,CH-202206-51331,C000231,S00017,P000057,2024-12-13T12:10:27,3,72.33,216.99,0.0,17.36,3.12,237.47,EUR,delivered
O0000292,CH-202206-51331,C000231,S00017,P000231,2024-12-13T12:10:27,3,119.42,358.26,0.0,28.66,0.0,386.92,EUR,delivered
O0000293,CH-202206-51331,C000231,S00017,P000194,2024-12-13T12:10:27,1,91.12,91.12,4.56,6.92,0.0,93.48,EUR,delivered
O0000294,CH-202206-51331,C000231,S00017,P000007,2024-12-13T12:10:27,1,180.61,180.61,0.0,14.45,0.0,195.06,EUR,delivered
O0000295,CH-202203-37477,C000231,S00017,P000052,2025-10-17T13:47:20,1,199.9,199.9,0.0,15.99,0.0,215.89,EUR,delivered
O0000296,CH-202501-10951,C000231,S00018,P000210,2025-02-21T09:22:23,10,36.61,366.1,18.31,27.82,7.5,383.11,EUR,delivered
O0000297,CH-202501-10951,C000231,S00018,P000109,2025-02-21T09:22:23,1,122.81,122.81,0.0,9.82,9.82,142.45,EUR,delivered
O0000298,CH-202501-10951,C000231,S00018,P000213,2025-02-21T09:22:23,1,157.82,157.82,0.0,12.63,9.07,179.52,EUR,delivered
O0000299,CH-202501-10951,C000231,S00018,P000074,2025-02-21T09:22:23,1,297.42,297.42,14.87,22.6,10.85,316.0,EUR,delivered
O0000300,DE-202210-37502,C000632,S00006,P000130,2025-04-18T10:26:11,1,54.25,54.25,2.71,9.79,7.28,68.61,EUR,delivered
O0000301,DE-202203-13929,C000632,S00006,P000157,2024-09-14T18:23:58,1,158.77,158.77,7.94,28.66,5.29,184.78,EUR,delivered
O0000302,DE-202203-13929,C000632,S00006,P000008,2024-09-14T18:23:58,1,37.06,37.06,1.85,6.69,10.49,52.39,EUR,delivered
O0000303,DE-202203-13929,C000632,S00006,P000007,2024-09-14T18:23:58,1,158.09,158.09,0.0,30.04,5.99,194.12,EUR,delivered
O0000304,DE-202502-24733,C000632,S00006,P000204,2025-12-26T16:28:08,3,193.91,581.73,0.0,110.53,8.85,701.11,EUR,delivered
O0000305,DE-202502-24733,C000632,S00006,P000001,2025-12-26T16:28:08,4,211.23,844.92,0.0,160.53,8.43,1013.88,EUR,delivered
O0000306,DE-202502-24733,C000632,S00006,P000119,2025-12-26T16:28:08,3,108.87,326.61,0.0,62.06,8.62,397.29,EUR,delivered
O0000307,DE-202304-96403,C000632,S00005,P000056,2025-06-25T12:56:39,1,143.69,143.69,0.0,27.3,6.33,177.32,EUR,delivered
O0000308,DE-202403-52984,C000329,S00006,P000188,2025-01-09T17:47:59,2,284.95,569.9,0.0,108.28,9.7,687.88,EUR,delivered
O0000309,DE-202403-52984,C000329,S00006,P000201,2025-01-09T17:47:59,3,326.17,978.51,0.0,185.92,4.1,1168.53,EUR,delivered
O0000310,DE-202403-52984,C000329,S00006,P000159,2025-01-09T17:47:59,1,98.27,98.27,0.0,18.67,11.82,128.76,EUR,delivered
O0000311,DE-202508-38159,C000329,S00006,P000193,2023-12-16T15:07:47,4,72.73,290.92,29.09,49.75,6.29,317.87,EUR,delivered
O0000312,ES-202509-69810,C000264,S00013,P000091,2025-11-29T20:33:16,2,52.81,105.62,0.0,22.18,0.0,127.8,EUR,delivered
O0000313,ES-202502-25765,C000264,S00014,P000236,2025-11-29T12:28:27,5,70.28,351.4,35.14,66.41,11.96,394.63,EUR,delivered
O0000314,ES-202502-25765,C000264,S00014,P000243,2025-11-29T12:28:27,1,38.55,38.55,1.93,7.69,10.97,55.28,EUR,delivered
O0000315,ES-202312-56391,C000264,S00013,P000135,2025-11-29T16:03:51,10,183.76,1837.6,0.0,385.9,6.16,2229.66,EUR,delivered
O0000316,ES-202312-56391,C000264,S00013,P000175,2025-11-29T16:03:51,3,97.0,291.0,29.1,55.0,5.69,322.59,EUR,delivered
O0000317,ES-202504-46493,C000264,S00013,P000080,2024-12-29T16:26:57,1,228.51,228.51,11.43,45.59,4.03,266.7,EUR,delivered
O0000318,ES-202504-46493,C000264,S00013,P000182,2024-12-29T16:26:57,2,47.71,95.42,0.0,20.04,3.69,119.15,EUR,delivered
O0000319,ES-202503-41780,C000264,S00014,P000088,2025-08-08T14:37:12,1,70.23,70.23,0.0,14.75,7.6,92.58,EUR,delivered
O0000320,ES-202304-68114,C000264,S00013,P000077,2025-01-07T13:00:40,1,294.18,294.18,0.0,61.78,4.48,360.44,EUR,delivered
O0000321,ES-202209-89958,C000264,S00014,P000067,2024-10-05T20:58:46,5,238.03,1190.15,119.02,224.94,5.01,1301.08,EUR,delivered
O0000322,NL-202507-86674,C000357,S00009,P000026,2025-09-19T15:48:18,10,900.51,9005.1,0.0,1891.07,0.0,10896.17,EUR,delivered
O0000323,NL-202512-66685,C000357,S00010,P000068,2024-11-14T20:17:53,1,231.45,231.45,23.15,43.74,12.84,264.88,EUR,delivered
O0000324,NL-202512-66685,C000357,S00010,P000061,2024-11-14T20:17:53,1,81.5,81.5,4.08,16.26,6.17,99.85,EUR,delivered
O0000325,NL-202504-87474,C000357,S00010,P000152,2023-09-23T20:52:45,2,38.1,76.2,3.81,15.2,4.37,91.96,EUR,delivered
O0000326,NL-202504-87474,C000357,S00010,P000142,2023-09-23T20:52:45,1,184.04,184.04,9.2,36.72,4.88,216.44,EUR,delivered
O0000327,NL-202202-41275,C000357,S00010,P000187,2024-12-15T17:26:52,1,21.8,21.8,2.18,4.12,9.15,32.89,EUR,delivered
O0000328,NL-202207-92328,C000357,S00010,P000237,2025-11-07T11:36:11,1,61.01,61.01,3.05,12.17,10.55,80.68,EUR,delivered
O0000329,NL-202406-99523,C000357,S00010,P000081,2025-12-16T11:17:28,2,183.69,367.38,0.0,77.15,11.76,456.29,EUR,delivered
O0000330,NL-202406-99523,C000357,S00010,P000176,2025-12-16T11:17:28,2,32.77,65.54,3.28,13.07,11.02,86.35,EUR,delivered
O0000331,NL-202406-99523,C000357,S00010,P000160,2025-12-16T11:17:28,1,367.66,367.66,0.0,77.21,7.16,452.03,EUR,delivered
O0000332,NL-202306-50086,C000357,S00009,P000190,2024-11-15T13:39:31,3,372.65,1117.95,0.0,234.77,0.0,1352.72,EUR,delivered
O0000333,NL-202306-50086,C000357,S00009,P000050,2024-11-15T13:39:31,1,34.62,34.62,0.0,7.27,0.0,41.89,EUR,delivered
O0000334,NL-202310-50701,C000357,S00010,P000023,2024-07-30T14:39:44,2,180.41,360.82,18.04,71.98,11.66,426.42,EUR,delivered
O0000335,IT-202312-54585,C000697,S00008,P000205,2023-08-28T14:06:54,1,30.42,30.42,0.0,6.69,4.36,41.47,EUR,delivered
O0000336,IT-202312-54585,C000697,S00008,P000224,2023-08-28T14:06:54,1,220.28,220.28,0.0,48.46,8.44,277.18,EUR,delivered
O0000337,IT-202312-54585,C000697,S00008,P000072,2023-08-28T14:06:54,3,98.96,296.88,0.0,65.31,6.02,368.21,EUR,delivered
O0000338,IT-202312-54585,C000697,S00008,P000143,2023-08-28T14:06:54,2,98.52,197.04,0.0,43.35,6.18,246.57,EUR,delivered
O0000339,UK-202210-73343,C000769,S00020,P000130,2024-06-21T17:12:26,1,52.38,52.38,5.24,9.43,7.47,64.04,EUR,delivered
O0000340,UK-202412-57706,C000769,S00020,P000241,2023-11-08T11:20:34,1,633.76,633.76,95.06,107.74,6.21,652.65,EUR,delivered
O0000341,UK-202302-76512,C000769,S00020,P000087,2023-08-29T20:52:38,2,76.83,153.66,15.37,27.66,6.01,171.96,EUR,delivered
O0000342,DE-202410-16973,C000443,S00006,P000043,2024-06-19T17:27:04,1,223.6,223.6,0.0,42.48,10.13,276.21,EUR,delivered
O0000343,DE-202410-16973,C000443,S00006,P000140,2024-06-19T17:27:04,1,113.23,113.23,0.0,21.51,12.52,147.26,EUR,delivered
O0000344,DE-202410-16973,C000443,S00006,P000015,2024-06-19T17:27:04,2,49.85,99.7,0.0,18.94,10.33,128.97,EUR,delivered
O0000345,DE-202307-38207,C000443,S00006,P000201,2024-11-01T18:19:21,1,335.02,335.02,16.75,60.47,12.81,391.55,EUR,delivered
O0000346,DE-202401-89900,C000443,S00005,P000103,2024-07-08T20:04:39,1,64.45,64.45,9.67,10.41,7.94,73.13,EUR,delivered
O0000347,DE-202301-95119,C000443,S00006,P000173,2024-01-30T09:25:36,1,348.06,348.06,34.81,59.52,5.64,378.41,EUR,delivered
O0000348,DE-202301-95119,C000443,S00006,P000203,2024-01-30T09:25:36,1,13.18,13.18,0.0,2.5,6.26,21.94,EUR,delivered
O0000349,DE-202203-44144,C000443,S00006,P000189,2023-11-20T18:40:05,1,793.73,793.73,0.0,150.81,12.83,957.37,EUR,delivered
O0000350,DE-202211-58909,C000443,S00005,P000076,2022-02-11T16:00:00,3,310.6,931.8,0.0,177.04,0.0,1108.84,EUR,delivered
O0000351,DE-202304-93424,C000443,S00006,P000039,2024-10-29T13:06:55,1,417.93,417.93,41.79,71.47,10.94,458.55,EUR,delivered
O0000352,DE-202304-93424,C000443,S00006,P000093,2024-10-29T13:06:55,1,110.78,110.78,0.0,21.05,9.59,141.42,EUR,delivered
O0000353,DE-202205-48198,C000443,S00005,P000125,2024-11-23T17:33:10,4,74.61,298.44,29.84,51.03,0.0,319.63,EUR,delivered
O0000354,DE-202205-48198,C000443,S00005,P000151,2024-11-23T17:33:10,1,114.55,114.55,0.0,21.76,0.0,136.31,EUR,delivered
O0000355,DE-202205-48198,C000443,S00005,P000250,2024-11-23T17:33:10,1,149.49,149.49,0.0,28.4,3.93,181.82,EUR,delivered
O0000356,DE-202501-56965,C000443,S00005,P000025,2025-05-04T18:45:48,1,595.19,595.19,0.0,113.09,0.0,708.28,EUR,delivered
O0000357,DE-202501-56965,C000443,S00005,P000131,2025-05-04T18:45:48,1,90.97,90.97,0.0,17.28,0.0,108.25,EUR,delivered
O0000358,DE-202501-56965,C000443,S00005,P000167,2025-05-04T18:45:48,1,57.45,57.45,5.75,9.82,0.0,61.52,EUR,delivered
O0000359,DE-202507-20798,C000443,S00006,P000076,2024-09-06T13:35:30,2,320.19,640.38,32.02,115.59,8.74,732.69,EUR,delivered
O0000360,DE-202507-20798,C000443,S00006,P000249,2024-09-06T13:35:30,1,464.03,464.03,0.0,88.17,9.28,561.48,EUR,delivered
O0000361,DE-202311-51111,C000443,S00005,P000135,2022-05-13T12:24:12,3,199.18,597.54,0.0,113.53,0.0,711.07,EUR,delivered
O0000362,DE-202309-58604,C000443,S00005,P000018,2022-08-17T10:57:14,1,968.46,968.46,0.0,184.01,4.02,1156.49,EUR,delivered
O0000363,DE-202309-58604,C000443,S00005,P000050,2022-08-17T10:57:14,2,38.92,77.84,0.0,14.79,0.0,92.63,EUR,delivered
O0000364,IT-202403-61107,C000560,S00007,P000060,2025-12-26T14:02:09,2,225.7,451.4,0.0,99.31,0.0,550.71,EUR,delivered
O0000365,IT-202404-95634,C000560,S00008,P000212,2025-12-12T14:52:26,1,50.19,50.19,0.0,11.04,4.08,65.31,EUR,delivered
O0000366,IT-202501-68868,C000560,S00007,P000227,2025-12-18T09:40:07,1,140.36,140.36,0.0,30.88,4.27,175.51,EUR,delivered
O0000367,IT-202505-80288,C000560,S00008,P000207,2025-12-21T12:06:48,3,109.72,329.16,0.0,72.42,8.47,410.05,EUR,delivered
O0000368,IT-202309-14678,C000560,S00008,P000021,2025-11-04T11:02:53,2,112.46,224.92,0.0,49.48,7.33,281.73,EUR,delivered
O0000369,FR-202308-88250,C000245,S00003,P000079,2025-12-02T20:12:49,2,67.07,134.14,0.0,26.83,7.6,168.57,EUR,delivered
O0000370,NL-202408-36299,C000053,S00009,P000158,2024-08-22T12:32:04,1,261.66,261.66,0.0,54.95,0.0,316.61,EUR,delivered
O0000371,NL-202310-79278,C000053,S00010,P000017,2024-01-05T16:20:03,1,61.35,61.35,3.07,12.24,10.51,81.03,EUR,delivered
O0000372,NL-202406-15037,C000053,S00009,P000205,2025-04-04T08:24:00,1,27.05,27.05,0.0,5.68,0.0,32.73,EUR,delivered
O0000373,NL-202406-15037,C000053,S00009,P000194,2025-04-04T08:24:00,1,97.74,97.74,9.77,18.47,6.21,112.65,EUR,delivered
O0000374,CH-202411-90746,C000256,S00018,P000086,2025-11-28T11:43:31,1,170.4,170.4,0.0,13.63,8.82,192.85,EUR,delivered
O0000375,CH-202411-90746,C000256,S00018,P000248,2025-11-28T11:43:31,1,77.54,77.54,0.0,6.2,5.56,89.3,EUR,delivered
O0000376,CH-202505-31013,C000256,S00018,P000179,2024-10-19T12:09:02,1,60.92,60.92,6.09,4.39,7.17,66.39,EUR,delivered
